Coord_centroid,Bbox,Face,Name_hdr,Species
"(889.6757118927973, 4741.305862646566)","[844, 5971, 938, 6111]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain32.hdr,1
"(993.1803324099723, 2547.1608033240996)","[950, 3786, 1037, 3909]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain37.hdr,8
"(965.0515833856643, 2547.122723602763)","[886, 3800, 1043, 3895]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain31.hdr,4
"(1795.4352941176471, 4739.0521537748955)","[1717, 5988, 1876, 6090]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain61.hdr,6
"(1870.2415380047505, 2189.4245843230406)","[1838, 3420, 1905, 3556]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain69.hdr,1
"(149.02069959386873, 6002.992270404821)","[103, 7238, 197, 7367]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain2.hdr,1
"(1704.5800624877954, 4678.919742237844)","[1635, 5920, 1772, 6040]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain62.hdr,6
"(1404.9965521487502, 6528.926610023396)","[1368, 7759, 1443, 7902]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain55.hdr,8
"(1551.8473909522156, 3919.9162327895406)","[1507, 5151, 1599, 5287]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain57.hdr,5
"(578.155761120936, 1688.9136171949394)","[541, 2922, 614, 3057]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain20.hdr,5
"(1042.860643745428, 5811.114971958059)","[993, 7053, 1094, 7171]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain41.hdr,2
"(1365.1878663076193, 5118.927292887692)","[1304, 6380, 1426, 6461]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain49.hdr,7
"(1898.4736125654451, 6068.367748691099)","[1825, 7328, 1973, 7411]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain67.hdr,4
"(569.0034802784223, 5549.211302618495)","[535, 6783, 603, 6923]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain23.hdr,8
"(1813.629018150011, 2190.8024272906187)","[1769, 3425, 1861, 3556]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain68.hdr,6
"(1311.9552025416997, 2240.113741064337)","[1279, 3477, 1349, 3602]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain55.hdr,3
"(69.09020418712846, 5554.6899715688805)","[27, 6791, 112, 6921]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain6.hdr,4
"(1470.757852407347, 1814.841973698511)","[1430, 3037, 1513, 3189]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain49.hdr,5
"(974.7867030201343, 3859.744546979866)","[933, 5088, 1020, 5233]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain34.hdr,4
"(130.30145147313692, 1384.1733102253033)","[64, 2631, 198, 2736]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain0.hdr,5
"(1792.5106194690266, 3535.0470290771177)","[1712, 4804, 1873, 4869]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain64.hdr,1
"(967.081886842454, 3253.6925930833445)","[897, 4518, 1035, 4591]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain35.hdr,5
"(176.90601292497894, 880.6876931722394)","[138, 2117, 218, 2248]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain12.hdr,8
"(1213.4634206623825, 712.0635195254572)","[1136, 1974, 1295, 2046]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain43.hdr,5
"(78.93858541206188, 2227.1847173981687)","[43, 3468, 115, 3586]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain9.hdr,4
"(1802.2346396965866, 5140.948293299621)","[1752, 6383, 1857, 6500]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain63.hdr,5
"(1833.9862014274386, 962.3895321173671)","[1769, 2219, 1912, 2304]",2,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain68.hdr,1
"(211.80910317752424, 5493.601030548399)","[168, 6724, 258, 6865]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain13.hdr,1
"(472.5012970969734, 995.7108091414453)","[420, 2241, 531, 2349]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain22.hdr,2
"(1822.2309068650532, 6464.679254167059)","[1737, 7724, 1909, 7807]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain62.hdr,5
"(1557.8232854249059, 519.4633934600174)","[1510, 1743, 1609, 1891]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain59.hdr,8
"(108.1105560667806, 4312.709346654397)","[76, 5539, 143, 5691]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain5.hdr,5
"(1800.7617375014636, 4231.222573469149)","[1761, 5464, 1846, 5600]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain69.hdr,7
"(1964.849681108423, 4995.939740488234)","[1889, 6259, 2039, 6340]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain72.hdr,4
"(1022.6239674516089, 5089.709406978178)","[980, 6325, 1065, 6459]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain37.hdr,8
"(583.479530763706, 1632.4926981086905)","[518, 2888, 649, 2977]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain19.hdr,2
"(1810.77940468163, 2294.846161256141)","[1765, 3520, 1856, 3671]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain70.hdr,7
"(997.3960789179799, 4353.453033875171)","[925, 5610, 1067, 5700]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain38.hdr,5
"(557.9779472140763, 1780.407741935484)","[488, 3042, 631, 3121]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain23.hdr,8
"(553.6277907364212, 2235.9220259913363)","[506, 3485, 600, 3589]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain27.hdr,8
"(1040.3357798165137, 4650.613333333334)","[1002, 5878, 1079, 6025]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain44.hdr,8
"(1035.02106947593, 1404.3719162555008)","[987, 2631, 1084, 2774]",2,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain41.hdr,1
"(7.636268343815513, 6462.378406708595)","[0, 7700, 20, 7829]",2,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain3.hdr,2
"(1309.9244303797468, 3468.924936708861)","[1271, 4703, 1351, 4835]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain51.hdr,6
"(1293.4041609822646, 2655.629718053661)","[1220, 3915, 1371, 3996]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain45.hdr,8
"(1015.8934153641503, 2239.0670103092784)","[958, 3500, 1076, 3580]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain36.hdr,4
"(507.91547327977645, 5634.49097683083)","[434, 6896, 583, 6975]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain16.hdr,5
"(1765.591990846682, 5895.349656750572)","[1704, 7143, 1832, 7251]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain61.hdr,3
"(1992.6077123804, 1288.2434522083695)","[1945, 2517, 2042, 2659]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain72.hdr,2
"(897.414691943128, 632.7836062042223)","[826, 1888, 970, 1979]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain30.hdr,7
"(1015.706286467156, 6131.644362883493)","[941, 7379, 1087, 7487]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain42.hdr,7
"(16.42035723024223, 3875.1646684609736)","[0, 5109, 38, 5239]",2,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain3.hdr,6
"(522.919259882254, 1793.9313148303897)","[464, 3049, 582, 3140]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain27.hdr,4
"(1012.7535095928872, 4975.354117922321)","[971, 6209, 1054, 6346]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain37.hdr,2
"(1872.891111707841, 441.8075993555317)","[1804, 1703, 1938, 1781]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain63.hdr,4
"(1494.4336383263083, 4676.889380076077)","[1420, 5925, 1569, 6031]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain57.hdr,1
"(679.510033444816, 4327.31026498585)","[626, 5571, 730, 5682]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain29.hdr,3
"(1826.2529988004799, 4969.360455817673)","[1759, 6214, 1895, 6322]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain61.hdr,2
"(1961.3046242774567, 614.9643930635838)","[1918, 1845, 2004, 1987]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain74.hdr,5
"(1448.7400930531044, 2245.5414728060323)","[1418, 3482, 1484, 3608]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain57.hdr,3
"(1321.5446580676564, 2333.83730834753)","[1275, 3572, 1369, 3697]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain54.hdr,2
"(1909.9870893936918, 935.3714659258048)","[1856, 2194, 1966, 2276]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain71.hdr,8
"(195.5191463901077, 1011.181990426805)","[154, 2238, 241, 2387]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain14.hdr,7
"(1893.2710384732513, 918.4113287991067)","[1822, 2169, 1966, 2269]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain71.hdr,3
"(950.1026710097719, 5908.0472964169385)","[901, 7145, 1003, 7272]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain32.hdr,1
"(428.63425984152934, 3187.5452144384353)","[375, 4430, 481, 4546]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain15.hdr,3
"(1201.955460050791, 3582.752393045517)","[1153, 4810, 1251, 4953]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain46.hdr,3
"(1207.6026178545865, 5568.465691788527)","[1142, 6811, 1273, 6927]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain45.hdr,2
"(481.23946620536265, 1398.4302483627825)","[420, 2653, 545, 2745]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain20.hdr,4
"(190.7982806635186, 2161.2214553820077)","[156, 3385, 226, 3540]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain10.hdr,5
"(631.0265784456656, 3128.268363799484)","[574, 4365, 688, 4495]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain29.hdr,1
"(433.55415848068105, 3054.3253438113948)","[372, 4313, 500, 4394]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain15.hdr,8
"(89.22354241503177, 1794.948051948052)","[45, 3033, 137, 3156]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain8.hdr,6
"(1035.5901193533766, 5229.13098655386)","[989, 6471, 1083, 6588]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain42.hdr,1
"(1406.4922216573461, 3446.9567869852567)","[1356, 4677, 1454, 4816]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain54.hdr,8
"(484.5465344109723, 3012.0777614499143)","[421, 4267, 546, 4360]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain16.hdr,6
"(156.23530130790857, 1424.9579513506906)","[113, 2661, 202, 2790]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain7.hdr,4
"(934.2396781706542, 1895.9726868515775)","[865, 3152, 1007, 3240]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain37.hdr,4
[1881.65438562 7677.92473331],"[1830, 7598, 1936, 7752]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain75.hdr,1
"(401.7356115107914, 501.2841726618705)","[361, 1729, 443, 1874]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain20.hdr,6
"(37.24464882943144, 5219.092140468228)","[0, 6470, 84, 6563]",2,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain4.hdr,6
"(416.4054083056122, 5105.316772185857)","[355, 6346, 478, 6467]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain20.hdr,3
"(1441.3446056782334, 5803.545741324921)","[1379, 7055, 1507, 7148]",2,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain49.hdr,2
"(902.1959798994975, 2772.8892021081015)","[844, 4021, 962, 4126]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain31.hdr,7
"(1041.551097972973, 1834.8517736486488)","[973, 3088, 1113, 3184]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain38.hdr,4
"(1782.085456304418, 5681.043104374933)","[1710, 6934, 1856, 7031]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain63.hdr,3
"(516.8574989004545, 2288.54185603284)","[458, 3541, 577, 3637]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain17.hdr,3
"(1913.9160481810438, 1015.3193819199416)","[1863, 2255, 1966, 2377]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain67.hdr,5
"(1588.518307062182, 6427.165446195854)","[1520, 7687, 1658, 7767]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain55.hdr,6
"(1081.6143079315707, 3947.1910834629343)","[1002, 5202, 1158, 5289]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain42.hdr,1
"(120.12582139394593, 2984.961327157169)","[68, 4216, 173, 4355]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain2.hdr,7
"(367.28099897765446, 2361.1923470132906)","[319, 3605, 423, 3717]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain16.hdr,3
"(530.811120917917, 5660.560206783508)","[468, 6913, 597, 7010]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain17.hdr,4
"(557.2570962922722, 1005.5990764633981)","[505, 2255, 610, 2359]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain27.hdr,7
"(1062.5770701953893, 4026.5016023984285)","[981, 5285, 1140, 5367]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain39.hdr,1
"(1430.1277743206804, 4717.863721219664)","[1354, 5970, 1510, 6068]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain49.hdr,1
"(125.15422367638311, 4828.467578822129)","[94, 6062, 158, 6201]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain4.hdr,3
"(58.9705325443787, 5173.881656804734)","[8, 6413, 108, 6537]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain5.hdr,4
"(1866.9602590147283, 4161.650203148806)","[1799, 5419, 1938, 5503]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain67.hdr,2
"(480.00331917153477, 2172.7087095061074)","[431, 3416, 528, 3530]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain20.hdr,7
"(557.0863727666772, 1022.0758008246115)","[511, 2255, 608, 2391]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain29.hdr,4
"(552.1942837306179, 1392.8287433464475)","[495, 2636, 609, 2750]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain24.hdr,5
"(62.316035455278005, 6504.67397260274)","[20, 7746, 103, 7864]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain3.hdr,8
"(1900.0083945435467, 4381.31969220007)","[1855, 5614, 1947, 5753]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain72.hdr,5
"(1334.4268615345848, 2763.2417790097015)","[1267, 4020, 1400, 4107]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain53.hdr,2
"(1822.3939317638171, 4674.266272189349)","[1750, 5934, 1901, 6012]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain64.hdr,3
"(1286.2773395864422, 5102.106267320401)","[1248, 6326, 1326, 6477]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain49.hdr,4
"(1820.7986364983697, 5460.644797944867)","[1757, 6702, 1885, 6821]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain72.hdr,7
"(1007.3107777596608, 3458.2946355780205)","[942, 4721, 1070, 4797]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain33.hdr,5
"(1891.3941371348258, 4303.205802630258)","[1848, 5532, 1935, 5680]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain69.hdr,8
"(532.7596237970254, 3953.2995406824148)","[498, 5172, 570, 5336]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain18.hdr,1
"(957.6946128731344, 6497.896805037313)","[886, 7759, 1032, 7836]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain32.hdr,4
"(616.9025163666121, 3081.728723404255)","[560, 4321, 676, 4441]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain25.hdr,4
"(962.1105656848995, 2746.230832164563)","[894, 4004, 1033, 4090]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain39.hdr,2
"(1386.963759458383, 6150.899243329351)","[1352, 7384, 1426, 7520]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain52.hdr,4
"(1585.402850800327, 6396.121159013904)","[1511, 7656, 1661, 7739]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain57.hdr,3
"(1736.8387421665175, 5130.495971351836)","[1676, 6375, 1797, 6486]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain63.hdr,4
"(206.25, 1751.3526982378855)","[137, 3015, 273, 3090]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain4.hdr,5
"(1487.1314840934024, 4721.8592697069425)","[1448, 5957, 1528, 6086]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain52.hdr,5
"(650.6999269387329, 5998.698778833107)","[608, 7227, 696, 7370]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain26.hdr,5
"(1473.0848966178282, 771.5725044502259)","[1387, 2029, 1553, 2110]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain54.hdr,1
"(521.5152402646708, 3047.495606898796)","[471, 4283, 572, 4413]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain24.hdr,7
"(206.41149594694178, 2659.6932940309507)","[144, 3921, 268, 3999]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain11.hdr,5
"(1873.7384382107657, 5078.005591357089)","[1782, 6340, 1962, 6420]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain70.hdr,1
"(630.540676923077, 5614.896492307692)","[585, 6852, 676, 6979]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain27.hdr,3
"(22.213961097982185, 3465.7265951645154)","[0, 4703, 52, 4840]",2,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain3.hdr,3
"(604.1201405666593, 2597.7403909510213)","[560, 3830, 652, 3963]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain24.hdr,4
"(1851.2291032545072, 553.1009131350971)","[1799, 1794, 1909, 1912]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain73.hdr,7
"(938.3195706028076, 2677.676919900908)","[896, 3928, 983, 4026]",2,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain39.hdr,6
"(1615.1414441147379, 823.5230245081877)","[1558, 2061, 1673, 2188]",0,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain58.hdr,5
"(529.6409384563074, 2324.140655105973)","[464, 3583, 597, 3667]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain23.hdr,6
"(926.1561966217498, 1752.4957297399885)","[883, 3006, 970, 3099]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain30.hdr,8
"(1391.2650947253646, 5521.8448957339515)","[1354, 6757, 1428, 6885]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain55.hdr,6
"(459.79523157654575, 1080.5475701574264)","[399, 2329, 525, 2437]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain16.hdr,3
"(1150.6312725256446, 561.7645319286572)","[1069, 1817, 1227, 1908]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain44.hdr,8
"(107.88013229927007, 663.5228102189781)","[69, 1893, 148, 2038]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain11.hdr,2
"(976.886750962067, 2303.2678394722375)","[936, 3532, 1018, 3677]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain35.hdr,3
